MacroLensBot,0.010066128504904003,0.0036067325506675776,-0.004274420069726315,-0.0010413114009754413,-0.004971372596206908,0.0021826804770362597,-0.003657180106801489,0.011659221680511646,0.0020437537920890603,0.003606166200146147
MacroPrintBot,0.0010574648374366946,0.013056639474792199,-0.00012666747263801983,0.009717195898903457,0.0022420665067080076,0.008111359169191121,-0.00051231360922182,0.003877514617399228,0.007319581917670757,0.0030949113973919268
ManOfSteel,-0.012325454017346072,-0.0078105277709700415,0.005331899134300515,0.0057864393792325195,-0.0017918146939713635,0.009764826048729334,-0.006127125745526835,-0.001294431187238888,-0.00017496692834555058,0.00848540912788772
MeanReversionBot,-0.0112819380919581,0.011207112605600467,0.01165982427532065,-0.0009203569902974418,-0.003364611160520049,0.010634222782034073,-0.010420714277022718,0.01759186828258089,0.00950132061300326,-0.0031324304847260547
MiningCorpEventsBot,-0.003354455044752408,-3.430644229741926e-08,-0.006171309716966158,-0.0021379622967228947,-0.004749473632841987,-0.0005103985119479009,0.0009925670411631577,-0.0009680576572483352,0.000564315496620526,-0.003018231400719786
MinorMetalsBot,0.0050948106104049245,0.006553888486110884,-0.001648285856063407,-0.00034412456996100256,0.006055584898844631,0.0015838866731492573,-0.0038838994921020476,0.0015367701429615092,0.0062904032090656935,6.8320992154081864e-06
MofcomBot,0.01254003752366235,0.01756095569601717,0.05009228939533731,0.08656234481975482,0.04765304910391772,0.02113303357616497,0.08988251659841238,0.07534007184104752,0.045636750371290946,0.05512317694665734
MomentumBot,0.049941035127872103,0.03709673932745595,0.044898228507257006,0.05699485254173749,0.067028900644829,0.023610760642045307,0.07870940324686272,0.06366309907174329,0.05847108155127639,0.05980118896471955
MotorCityBot,0.0006703454922219788,0.001498831345665252,-0.004252666258803433,-0.0019435323726352675,0.005492834189904973,0.006273778488074719,-0.0028891974172003186,0.00792609020631841,0.006852297259820191,0.0083784805943366
MultiLensBot,0.006849268043908031,0.02829832356777708,0.0237311444065003,0.03284079928840983,0.014184735159629078,0.03943353216544557,0.020155400497578174,0.013939856834033924,0.01940954766079156,0.020601506729070327
OilGasBot,0.002272487630485071,-0.004196856052228393,-0.008183784417642653,-0.013487281953028831,-0.008478782221392703,-0.002243560366010869,-0.003626854441211762,0.006119277271149235,-0.0016930220301102524,0.00746896413607241
PGMEcosystemBot,0.01999599059116058,0.03558922354503772,0.04437972146449319,0.03922067162941459,0.02059700799976305,0.04001557198231396,0.044451294734730716,0.03518429566910853,0.043917613782618915,0.023941065245526638
PairTradingBot,-0.05871728548160992,-0.07158023595877905,-0.049507270414218034,-0.06088813001447134,-0.003292772115870417,-0.04613745423146687,-0.02914112937544954,-0.06437742934344978,-0.05089948798368509,-0.011591413070338617
PerthDeltaBot,0.006298245755483293,-0.0017613188399865462,0.0028642836970989905,0.02982423456415798,0.006766851577434782,0.0023254163165949563,0.007965406900501069,0.0168577590944479,0.01666415522484694,0.018071205527777977
PeterManual,-0.07565577383561804,-0.07685859698576614,-0.06934596876360352,-0.07766443989192512,-0.07122802758067398,-0.07340919243359924,-0.03450913923579842,-0.07626386796921919,-0.05825342752529632,-0.064737355619197
PowerMarketsBot,0.002712788324693721,0.00018939988418268985,-0.0013430188739559897,-0.0027959423837297494,-0.005696667505548071,0.0021041543032622426,-0.0028237411573640517,0.005259799469102305,0.00385927630195419,0.0008841561503551109
PreciousMetalsBot,-0.014884823246320119,-8.216574928221411e-05,0.0022292116453161573,-0.0002498132118959058,0.00475813044327753,-0.0010863634792315894,-0.0032140519760074184,-0.00022312727671332396,-0.0059702435192479355,-0.0028115515819342523
PrivateFundingBot,0.761456728983813,0.7582916351387168,0.7595576428102149,0.7538506304507229,0.7801462629749082,0.7167326569940504,0.8098971487811149,0.7670378785658485,0.8400052213938228,0.7701395079704187
ProcessChemBot,-0.010899956393191246,-0.0006437502594158043,-0.02820716662979998,-0.023681057241082968,-0.013807222144698558,-0.0002677498002548165,-0.02240932743323067,-0.030143664337836582,0.0013216206253842027,-0.0003595417198478007
PublicEquitiesBot,-0.0006244432643423238,0.009472338478568385,0.011541790287363166,0.0010757050919771376,0.00667431665088703,0.0019411319412844308,-0.001222234910846367,0.01874170140420073,0.005424530620688423,0.004465525512819245
RareEarthsBot,-0.002225110122254999,0.004928278972712195,-0.002190550337883499,0.0032339108397897013,-0.00021183735911980942,0.008366461011447486,-0.006973287009891264,0.005958970332341517,0.004454455416236377,0.002944430844462632
RegimeChangeBot,0.001737490211626083,0.006054338558877811,0.0048867469916443395,0.007936688068417857,0.008638778612653419,0.0019015699804950045,-0.006318959688739865,0.01567294379672012,0.0036848428832640216,0.010643924037832502
RickDisneck,0.006322748106274387,0.0041188745560931704,0.0031751668312294317,0.014390334548404098,0.0053724098435022315,0.01264965886607518,-0.007714545768268137,0.0031759921276904696,0.012128047459007972,-0.0007963843324978193
SegmentKpiBot,0.10785950927374728,0.053717063766588365,0.08101100182106885,0.12199912100151432,0.016611362660743013,0.048994708855094694,0.06929434418173411,0.02674625471386397,0.05196944706991651,0.18067733601132244
SemiSupplyChainBot,-0.0005946146664233087,-0.000654383740490346,0.00035701548090412476,-0.001066341157722758,-0.0024810096362648504,-0.000586462404058613,-0.0035727299820820513,0.0024529579298327524,0.0012968458542424817,0.0011702028947781962
ShippingLogisticsBot,-0.008438936655874026,0.010148608106529903,-0.004063272768820752,-0.005608666381985498,0.0013251525217217615,0.0019913472492786143,-0.0027068906708224813,-0.00011075566904072716,0.00021848977135438947,0.001745256609085466
SkepticalClaude,0.037049707548116775,0.01292159107627796,0.03687378554075986,0.025363150165478278,0.042480737992436436,0.027107981432154545,0.057621184275674066,0.023444625371873366,0.03955886569111942,0.028610483615601773
SmmSpotBot,-0.04234555783478707,-0.006551005727606749,0.012607426113835274,-0.05362763354019628,-0.03593488267309078,0.013513230337367682,0.12052392292617493,-0.012963106511898097,0.009036188938300877,-0.00515644524655276
SoftStaplesBot,-0.24621807526290648,-0.18150776190405907,-0.2199121554797197,-0.2547555345520857,-0.19557691925586784,-0.24230566088821223,-0.2982326844340376,-0.28537551299152825,-0.23972935579751214,-0.1920276843505417
StockpileSentinel,0.002058262617797739,0.03206945585847476,0.0019402777063585327,0.018445003503281883,0.017562412139020173,0.003750186199737551,0.024396031912518518,0.022779549334726267,0.01502116767294866,0.0006664409814723881
SupplyChainBot,-0.003343637995184499,0.00046533962956092195,-0.0005696723098442912,0.005638506764697706,-0.005313038273576795,0.001592529567877995,-0.005044901403571174,0.00241697304742237,0.003446869696748935,0.001268605018698398
SupplyChainGPT,0.023022319192175456,0.02404976695839784,0.011406818555685231,0.0218469818535477,0.02643353746756312,0.04253271545748961,0.04966430298189279,0.0119026308897523,0.026167420032527557,0.030967412209561233
SurfaceBrowser,0.4709951421340821,0.40108046614105314,0.5397032802499493,0.4472761196548426,0.47781626716256553,0.38703980226883145,0.6293891223934345,0.4631690037865489,0.38623754175814934,0.6941107201089995
TemporalBot,-0.006786134309055317,0.03311628071910748,0.057143074281071696,0.021864854765940762,0.05876186915328724,0.03565847669982133,0.051541377390923356,0.030933297179643195,0.03425023589003575,0.04679451119365432
UncertaintyBot,0.01642048148418219,0.005176845198036072,0.0005576210189827851,0.014884549752743729,-0.0044638879918927005,0.0013908443613941232,-0.0035634175266699287,-0.0009868356088785935,0.007024014293233908,0.003686302008452795
WhiteGoldTrader,0.36046364797306696,0.34487428886522015,0.36695878095185286,0.3710309687073052,0.3618127498657133,0.33919299556766463,0.4361813079092806,0.3605895527371017,0.39551299468201423,0.37272571927035403
WilliamManual,-0.07227781595982143,-0.07091728406240738,-0.05824443370977472,-0.06975876816028873,-0.06679809162834445,-0.0641423912297966,-0.02160460545564767,-0.0663953766615877,-0.05601480049190224,-0.06323713894528872
