T,T_plus,delta,incumbents,method,n_inc,kendall,spearman,max_rank_move,frac_move_gt5,max_abs_dtheta_anch,mean_abs_dtheta_anch,p95_abs_dtheta_anch,max_abs_dtheta_med,mean_abs_dtheta_med,p95_abs_dtheta_med
2023-11-30,2024-02-29,3,votes>=1000,bt,44,0.959830866807611,0.9933756166314305,5.0,0.0,0.17796932348730088,0.060438937741032234,0.12901568755740342,0.22877755278384826,0.031288200637525694,0.09857938757188653
2023-11-30,2024-02-29,3,votes>=1000,lattice_u0.1,44,0.9619450317124735,0.9936575052854122,5.0,0.0,0.16794465733944725,0.05677277422431651,0.1255003331509389,0.22305580353375526,0.029449506595971186,0.09419046099318365
2023-11-30,2024-02-29,3,votes>=1000,lattice_u0.5855,44,0.959830866807611,0.9933756166314305,5.0,0.0,0.1627355591846948,0.05754816300295686,0.12630626108756102,0.21901074030083728,0.029838809552770507,0.09750783450545134
2023-11-30,2024-02-29,3,votes>=1000,lattice_u0.8,44,0.9577167019027484,0.9923890063424946,6.0,0.022727272727272728,0.1648800874860446,0.05605232833027689,0.12408391322783587,0.2180648209221141,0.02943685818825215,0.09624193448104824
2023-11-30,2024-02-29,3,all,bt,47,0.9315448658649399,0.9825393154486586,11.0,0.06382978723404255,0.3966667263102613,0.07088900820999412,0.17575710810074938,0.33305203237047915,0.03967117184103437,0.1331162535328149
2023-11-30,2024-02-29,3,all,lattice_u0.1,47,0.933395004625347,0.9827705827937095,11.0,0.06382978723404255,0.39282841321954837,0.06728913465682784,0.16121957603672046,0.3342236500540124,0.03806568284388336,0.13112743277761651
2023-11-30,2024-02-29,3,all,lattice_u0.5855,47,0.929694727104533,0.9809204440333026,13.0,0.0425531914893617,0.39300593586113,0.06806204760285978,0.16175461484748005,0.3355974331937972,0.038465612027585624,0.13215267003136139
2023-11-30,2024-02-29,3,all,lattice_u0.8,47,0.929694727104533,0.9816142460684552,11.0,0.06382978723404255,0.3898543043148099,0.0664274125044563,0.16234527394733766,0.33319207439406323,0.03796710427843707,0.13009913725891226
2023-12-31,2024-01-31,1,votes>=1000,bt,52,0.9683257918552035,0.9964996158114914,5.0,0.0,0.07552646036143795,0.010538183909052116,0.03885457853476547,0.07657220830850298,0.010337881171315157,0.037808830587700445
2023-12-31,2024-01-31,1,votes>=1000,lattice_u0.1,52,0.9713423831070891,0.9973533680525911,4.0,0.0,0.07394501794321706,0.010705455060003874,0.0393582160361156,0.07563135724208969,0.010296348148205538,0.03767187673724297
2023-12-31,2024-01-31,1,votes>=1000,lattice_u0.5855,52,0.9713423831070891,0.9970118671561512,5.0,0.0,0.0739978606250552,0.010585929439359203,0.03853840089758097,0.07573587761181977,0.010186121225892682,0.0368003839108164
